"BehaviorSpace results (NetLogo 6.2.0)"
"lab2_5.nlogo"
"experiment"
"04/16/2021 13:50:39:315 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","%-similar-wanted","[step]","percent-similar"
"277","65","20","95.46372533789032"
"276","65","26","97.5455387465267"
"278","65","26","97.07151664611591"
"279","65","9","83.75354554049795"
"276","65","27","97.7300802964793"
"277","65","21","95.80810433162551"
"278","65","27","97.14902142086608"
"276","65","28","97.91473586654308"
"278","65","28","97.28395061728395"
"277","65","22","95.95599628137589"
"279","65","10","86.03079824010057"
"276","65","29","97.82373823120852"
"278","65","29","97.48456790123457"
"277","65","23","96.34278630094529"
"278","65","30","97.49922815683854"
"276","65","30","97.94753086419753"
"279","65","11","87.83401446086137"
"277","65","24","96.7296962182269"
"278","65","31","97.5"
"276","65","31","97.99227799227799"
"279","65","12","89.1341788006889"
"277","65","25","96.84635699860183"
"278","65","32","97.62308998302207"
"276","65","32","98.08464627741736"
"277","65","26","96.99783348808418"
"279","65","13","90.5536440412887"
"278","65","33","97.7307811052794"
"276","65","33","98.09979916576549"
"277","65","27","97.42755307608863"
"278","65","34","97.77571825764598"
"279","65","14","91.44017494532959"
"276","65","34","98.13156269302038"
"278","65","35","97.71463866584311"
"277","65","28","97.471300031027"
"276","65","35","98.22421247683756"
"278","65","36","97.807626987803"
"279","65","15","92.65739728167473"
"277","65","29","97.38065716057037"
"276","65","36","98.25374748879618"
"278","65","37","97.76234567901234"
"277","65","30","97.74844720496894"
"279","65","16","93.55341015260043"
"276","65","37","98.16272965879264"
"278","65","38","97.85361334156887"
"277","65","31","97.62496119217634"
"276","65","38","98.16216216216216"
"278","65","39","97.88449660284127"
"279","65","17","94.22001243008079"
"277","65","32","97.64194849519082"
"276","65","39","98.22338946392708"
"279","65","18","95.02796768178993"
"280","65","0","49.75633528265107"
"277","65","33","97.79571561626824"
"276","65","40","98.22338946392708"
"279","65","19","95.28739184177998"
"277","65","34","97.75228646721439"
"276","65","41","98.23829392675012"
"279","65","20","95.67634342186535"
"277","65","35","97.97119405296577"
"276","65","42","98.22338946392708"
"280","65","1","54.97000162153397"
"279","65","21","95.8275596612779"
"277","65","36","98.07841314117465"
"276","65","43","98.25455668829163"
"279","65","22","96.07602697731453"
"277","65","37","98.04802478698683"
"276","65","44","98.28465461288826"
"280","65","2","59.95823964021844"
"277","65","38","98.09479553903346"
"279","65","23","96.49310872894333"
"276","65","45","98.2995826248261"
"277","65","39","98.07960353105157"
"276","65","46","98.33101529902642"
"279","65","24","96.9678407350689"
"280","65","3","63.01195219123505"
"277","65","40","98.07960353105157"
"279","65","25","97.01469687691365"
"281","70","0","49.23982344286415"
"277","65","41","98.11028500619578"
"279","65","26","96.95997555759243"
"280","65","4","67.58180367118915"
"277","65","42","98.0641164627536"
"279","65","27","97.22860205175317"
"281","70","1","52.24244393890153"
"277","65","43","98.0492336274965"
"279","65","28","97.32334047109208"
"280","65","5","70.13999363665287"
"277","65","44","98.0953855682874"
"279","65","29","97.56284488044145"
"277","65","45","98.08019817309182"
"280","65","6","74.39314612089481"
"281","70","2","55.42912873862159"
"279","65","30","97.61212306750345"
"277","65","46","98.07990089811088"
"279","65","31","97.74747165185413"
"280","65","7","76.93402942572378"
"277","65","47","98.12519367833902"
"279","65","32","97.79276517473943"
"281","70","3","56.79190751445087"
"280","65","8","80.04431080867226"
"282","70","0","49.73890339425587"
"279","65","33","97.89973938371914"
"280","65","9","84.14479924122669"
"279","65","34","97.92976537340898"
"281","70","4","59.0224358974359"
"279","65","35","97.90102650528574"
"280","65","10","85.31457477078723"
"282","70","1","54.07850104991117"
"279","65","36","97.87168886847344"
"280","65","11","87.66756032171583"
"281","70","5","61.427193828351015"
"279","65","37","97.87168886847344"
"280","65","12","88.63600935307872"
"279","65","38","98.00888344310002"
"282","70","2","56.6375968992248"
"280","65","13","90.24695217255392"
"281","70","6","63.9014175257732"
"279","65","39","98.1039755351682"
"280","65","14","91.25350795135641"
"279","65","40","98.1189784370699"
"282","70","3","59.160794362588085"
"280","65","15","92.26097788850825"
"281","70","7","64.49194448875419"
"279","65","41","98.19599449625439"
"280","65","16","92.6006528835691"
"280","65","17","93.03304239401497"
"283","70","0","49.03110242631493"
"282","70","4","60.45279383429673"
"281","70","8","66.49198030808321"
"280","65","18","93.60049704877291"
"280","65","19","94.44444444444444"
"281","70","9","68.17965402317093"
"282","70","5","62.065095398428724"
"283","70","1","51.55490767735665"
"280","65","20","94.59752321981424"
"280","65","21","95.42008355252979"
"281","70","10","71.00365834261174"
"282","70","6","63.1578947368421"
"280","65","22","95.85267718972455"
"283","70","2","55.31088082901554"
"280","65","23","96.31692974311359"
"281","70","11","72.10551255725794"
"280","65","24","96.59020458772474"
"282","70","7","65.488"
"280","65","25","96.87064291247096"
"281","70","12","74.26689665987142"
"283","70","3","57.54442649434572"
"280","65","26","96.78714859437751"
"282","70","8","66.56056024192264"
"280","65","27","96.94951997522453"
"281","70","13","76.82965299684543"
"280","65","28","97.10436667698978"
"283","70","4","58.69354838709677"
"282","70","9","67.75686024250159"
"281","70","14","78.29287392325763"
"281","70","15","79.54936629635425"
"283","70","5","60.8125399872041"
"282","70","10","70.70803500397773"
"280","65","29","97.11895910780669"
"281","70","16","79.98134908299657"
"280","65","30","97.09338280766853"
"282","70","11","72.1368604466973"
"280","65","31","97.0592787494196"
"281","70","17","81.62660006244145"
"280","65","32","97.2420204524326"
"282","70","12","73.09148264984228"
"280","65","33","97.27258639392531"
"281","70","18","82.53968253968253"
"280","65","34","97.34760353652861"
"283","70","6","63.41424465027148"
"282","70","13","74.47310474992136"
"280","65","35","97.28808306214164"
"281","70","19","83.71877890841813"
"280","65","36","97.25708972570897"
"282","70","14","76.58208020050125"
"283","70","7","65.57639890973225"
"280","65","37","97.39776951672863"
"281","70","20","84.94740099009901"
"282","70","15","79.24468922108576"
"283","70","8","68.54004139468238"
"281","70","21","85.76940885939189"
"282","70","16","80.08745900359206"
"281","70","22","86.59269533055941"
"283","70","9","70.00635122261035"
"282","70","17","81.59211761025962"
"280","65","38","97.32115205946114"
"281","70","23","87.55603648168187"
"280","65","39","97.44344592500774"
"283","70","10","72.07750952986022"
"281","70","24","87.92441235212782"
"280","65","40","97.50658200402664"
"282","70","18","82.64104153750776"
"280","65","41","97.47599876122639"
"281","70","25","88.18969448244414"
"283","70","11","73.4988997170701"
"280","65","42","97.52206907232461"
"282","70","19","85.12717121588089"
"280","65","43","97.62974438419829"
"281","70","26","89.53648462597522"
"282","70","20","84.93846153846154"
"280","65","44","97.6304785504104"
"283","70","12","75.19610919359899"
"281","70","27","90.16841147018661"
"280","65","45","97.6470588235294"
"282","70","21","86.03437691835481"
"280","65","46","97.63011152416357"
"281","70","28","91.25037844383893"
"283","70","13","77.15449702287684"
"282","70","22","87.45194525603569"
"280","65","47","97.58513931888545"
"281","70","29","90.92011520388054"
"283","70","14","78.0190595219497"
"282","70","23","88.5482140119577"
"281","70","30","91.71704957678357"
"280","65","48","97.63011152416357"
"280","65","49","97.59987612263859"
"282","70","24","89.38719090769467"
"281","70","31","92.176921919663"
"283","70","15","79.1537025513379"
"280","65","50","97.66072811773819"
"282","70","25","90.43557721596102"
"280","65","51","97.67621998450812"
"283","70","16","80.15231582219458"
"282","70","26","91.12057168922001"
"280","65","52","97.66109045848823"
"280","65","53","97.64560099132589"
"283","70","17","82.49105893329187"
"281","70","32","93.09462915601023"
"282","70","27","91.9800634345265"
"280","65","54","97.6618148033447"
"283","70","18","83.97465615824447"
"282","70","28","92.58812895450437"
"280","65","55","97.6466945347577"
"281","70","33","93.48348348348348"
"280","65","56","97.69278414369774"
"282","70","29","92.56807582367985"
"283","70","19","85.22061092255477"
"281","70","34","93.90847711927982"
"280","65","57","97.67729947352122"
"282","70","30","94.03635271143158"
"281","70","35","94.91013442078236"
"280","65","58","97.69278414369774"
"280","65","59","97.677659080353"
"283","70","20","86.45737149892274"
"282","70","31","94.83328326824872"
"281","70","36","94.5631067961165"
"280","65","60","97.70791389190026"
"282","70","32","95.40281521413597"
"283","70","21","88.6888273314866"
"281","70","37","95.16611792876384"
"282","70","33","95.91011235955055"
"284","70","0","49.76449569595582"
"283","70","22","89.74673829623944"
"281","70","38","95.31857612922525"
"282","70","34","96.3051608077786"
"283","70","23","90.0442815697053"
"281","70","39","95.48928517907987"
"282","70","35","96.79868969624776"
"284","70","1","51.793214862681744"
"283","70","24","91.19178921568627"
"282","70","36","97.11481261154074"
"281","70","40","95.66840926064228"
"283","70","25","91.67805618830675"
"282","70","37","97.88122948373619"
"281","70","41","96.21121718377088"
"284","70","2","55.87378640776699"
"283","70","26","92.16903968494395"
"282","70","38","97.68442927118896"
"281","70","42","96.50713436385256"
"282","70","39","97.94978457881443"
"281","70","43","96.81689721850364"
"281","70","44","97.23912720795607"
"282","70","40","97.92438843587843"
"284","70","3","58.53619216508142"
"283","70","27","92.9468745270168"
"281","70","45","97.55916058937342"
"282","70","41","97.8824226269806"
"282","70","42","98.42939694769596"
"283","70","28","93.34750911300121"
"284","70","4","61.44616861302191"
"282","70","43","98.77128053293856"
"283","70","29","93.04255961364322"
"282","70","44","98.70091526424565"
"283","70","30","93.49901500227307"
"284","70","5","63.98073836276084"
"282","70","45","98.74446085672083"
"281","70","46","97.68029739776952"
"283","70","31","93.63856149894228"
"282","70","46","99.15742793791574"
"281","70","47","98.17045961624274"
"283","70","32","94.06268836648583"
"284","70","6","65.94087730451366"
"282","70","47","99.24589679136477"
"281","70","48","98.27252419955323"
"283","70","33","94.63480613165014"
"281","70","49","98.61173309449171"
"282","70","48","99.42256440627776"
"284","70","7","67.96812749003985"
"283","70","34","94.73842002698247"
"281","70","50","98.82054344580472"
"282","70","49","99.30617065249483"
"283","70","35","95.43680576403483"
"281","70","51","98.8504031054046"
"282","70","50","99.42375886524822"
"284","70","8","70.94918504314478"
"281","70","52","99.05801435406698"
"282","70","51","99.45274367697087"
"283","70","36","95.95184349134688"
"281","70","53","98.94014031945066"
"284","70","9","71.862636493116"
"282","70","52","99.45266272189349"
"283","70","37","96.15787113170877"
"281","70","54","98.73191108458899"
"282","70","53","99.48217191892292"
"283","70","38","96.52498135719613"
"284","70","10","74.75942577693642"
"282","70","54","99.5414201183432"
"281","70","55","99.01433691756273"
"283","70","39","97.33811873784956"
"282","70","55","99.54135227104601"
"281","70","56","99.11979710577353"
"283","70","40","97.39988045427376"
"282","70","56","99.52676722863059"
"281","70","57","99.19415012684674"
"283","70","41","97.85074626865672"
"282","70","57","99.51197870452529"
"284","70","11","75.67989996874023"
"281","70","58","99.1648023862789"
"282","70","58","99.51190652270374"
"281","70","59","99.18008348240906"
"284","70","12","77.98279906176701"
"282","70","59","99.48224852071006"
"281","70","60","99.25439904563078"
"283","70","42","98.24824075460398"
"282","70","60","99.49793266391022"
"281","70","61","99.38851603281134"
"284","70","13","79.95319812792512"
"282","70","61","99.48316597755463"
"283","70","43","98.2414307004471"
"285","70","0","49.58462290275289"
"284","70","14","80.95975232198143"
"282","70","62","99.55667208511896"
"283","70","44","98.65671641791045"
"282","70","63","99.55667208511896"
"284","70","15","83.4910783553142"
"283","70","45","98.6732259988074"
"282","70","64","99.5421651159356"
"283","70","46","98.79158585707893"
"284","70","16","84.71941551375718"
"285","70","1","53.51953503390378"
"282","70","65","99.49785851425196"
"283","70","47","99.00253089176717"
"284","70","17","85.03003234252272"
"282","70","66","99.55680307283203"
"283","70","48","99.13613345248734"
"285","70","2","56.5118912797282"
"282","70","67","99.52739624870772"
"283","70","49","99.12110829733352"
"284","70","18","87.02160493827161"
"282","70","68","99.58665485680544"
"283","70","50","99.24061941631925"
"284","70","19","87.65545831414094"
"285","70","3","58.46030473135525"
"286","70","0","50.2760636570315"
"284","70","20","89.07729911396272"
"283","70","51","99.40360817056806"
"284","70","21","89.9009900990099"
"285","70","4","60.46099290780141"
"286","70","1","53.91318379861223"
"283","70","52","99.3891537544696"
"284","70","22","90.78706528370958"
"283","70","53","99.28486293206198"
"284","70","23","91.11986664646159"
"285","70","5","62.225780624499606"
"283","70","54","99.32985852568875"
"286","70","2","56.89097379488839"
"284","70","24","91.91476499924437"
"283","70","55","99.41903768806793"
"284","70","25","92.49131288714307"
"283","70","56","99.40458469782673"
"285","70","6","65.02494769032673"
"286","70","3","58.56131316382363"
"283","70","57","99.28571428571429"
"284","70","26","93.35142469470827"
"283","70","58","99.35983325889534"
"284","70","27","93.89876468815909"
"285","70","7","66.22982259868947"
"283","70","59","99.37453462397617"
"286","70","4","61.46184738955823"
"284","70","28","94.82836156498277"
"283","70","60","99.31547619047619"
"284","70","29","95.51770506499328"
"285","70","8","67.37543636940654"
"284","70","30","96.2689935309162"
"283","70","61","99.37527889335118"
"286","70","5","63.566388710712"
"284","70","31","96.31018449077547"
"283","70","62","99.46452476572959"
"285","70","9","69.85866285532794"
"283","70","63","99.47901161059839"
"284","70","32","96.74565086982604"
"286","70","6","65.13367281985997"
"283","70","64","99.49404761904762"
"285","70","10","71.72402904957373"
"284","70","33","97.13090257023312"
"283","70","65","99.58320928847871"
"286","70","7","67.21468475658419"
"284","70","34","97.5284601557819"
"285","70","11","73.40307497226185"
"284","70","35","97.72591262716936"
"287","70","0","51.28790348875122"
"286","70","8","69.95081707123592"
"284","70","36","97.83355744808009"
"285","70","12","74.74763406940063"
"284","70","37","98.16445306670646"
"286","70","9","70.76801266825021"
"284","70","38","98.280759455823"
"287","70","1","55.03486298037944"
"284","70","39","98.57954545454545"
"286","70","10","72.75453827940017"
"284","70","40","98.68519348573136"
"287","70","2","57.51370525636891"
"284","70","41","98.82071951037469"
"286","70","11","73.11657414750198"
"284","70","42","99.05998209489705"
"284","70","43","98.9563142984941"
"284","70","44","99.06054279749478"
"287","70","3","60.1285140562249"
"285","70","13","77.06494325346785"
"286","70","12","76.01510859301227"
"284","70","45","99.13419913419914"
"284","70","46","99.10581222056632"
"285","70","14","79.21975774736511"
"284","70","47","99.13587604290822"
"286","70","13","77.39758279704913"
"287","70","4","62.206874397687116"
"284","70","48","99.13613345248734"
"285","70","15","81.03636647416887"
"286","70","14","78.87257963772643"
"284","70","49","99.2392601431981"
"287","70","5","64.00896573807236"
"284","70","50","99.13587604290822"
"285","70","16","82.68060539865813"
"284","70","51","99.12045319022063"
"286","70","15","81.3788761215174"
"285","70","17","84.12993039443155"
"284","70","52","99.25395404356908"
"287","70","6","66.83738796414853"
"286","70","16","82.1689746382449"
"284","70","53","99.29861214744068"
"285","70","18","84.62367246421425"
"284","70","54","99.41791044776119"
"287","70","7","69.45633222380727"
"286","70","17","83.68168447128038"
"284","70","55","99.46276675123116"
"285","70","19","84.92601726263872"
"284","70","56","99.52224544640191"
"286","70","18","85.01924557351809"
"287","70","8","70.88407401549898"
"285","70","20","86.72090881178998"
"284","70","57","99.49253731343283"
"286","70","19","86.10982211910286"
"284","70","58","99.43325876211783"
"285","70","21","87.87461773700306"
"284","70","59","99.4776119402985"
"287","70","9","73.06649657151969"
"284","70","60","99.56697028520233"
"285","70","22","88.34891920895294"
"286","70","20","87.2314113464214"
"287","70","10","75.21259842519686"
"284","70","61","99.53731343283582"
"285","70","23","89.1217870257038"
"284","70","62","99.53724436483057"
"286","70","21","87.98891284262396"
"287","70","11","75.74854992945603"
"285","70","24","89.46725690734239"
"284","70","63","99.59683440346424"
"286","70","22","89.88350705088902"
"284","70","64","99.59683440346424"
"287","70","12","77.98642890957866"
"285","70","25","89.95579942082"
"286","70","23","91.04409063074097"
"284","70","65","99.61182442520156"
"286","70","24","91.01878723079273"
"287","70","13","80.02188525871502"
"285","70","26","90.86611771881671"
"288","70","0","50.342689295039165"
"286","70","25","91.97069149748131"
"287","70","14","81.1668214175178"
"285","70","27","91.92546583850931"
"286","70","26","92.88435166844431"
"285","70","28","92.74658573596358"
"288","70","1","52.372469635627525"
"287","70","15","82.034901838579"
"286","70","27","93.4779311390869"
"285","70","29","93.26354119253527"
"287","70","16","84.09937888198758"
"286","70","28","93.52692075015125"
"285","70","30","93.75094339622642"
"288","70","2","55.47989623865111"
"286","70","29","94.6358416440012"
"287","70","17","85.12867930343658"
"285","70","31","93.84014423076923"
"286","70","30","95.00378501135503"
"285","70","32","94.76068247017967"
"288","70","3","58.78758642868629"
"287","70","18","86.11153787064066"
"286","70","31","95.6108597285068"
"285","70","33","94.48203277702602"
"287","70","19","86.94184440693572"
"286","70","32","95.91775476512082"
"288","70","4","60.50040355125101"
"285","70","34","95.64693477933423"
"287","70","20","88.11956687509533"
"286","70","33","96.12739234449761"
"285","70","35","94.8955223880597"
"286","70","34","96.65171898355754"
"288","70","5","62.83100625902745"
"287","70","21","89.14180252230082"
"285","70","36","95.59265944645006"
"286","70","35","97.00688416641724"
"285","70","37","96.06015037593984"
"287","70","22","90.34324942791761"
"288","70","6","65.62248995983936"
"286","70","36","97.11983286076705"
"285","70","38","95.95792637114951"
"287","70","23","91.68195718654434"
"286","70","37","97.77112939416604"
"285","70","39","96.6198883355968"
"287","70","24","91.55080213903743"
"286","70","38","97.90857484314311"
"288","70","7","66.50679456434852"
"285","70","40","96.85619735258724"
"287","70","25","92.54459521268487"
"286","70","39","98.12248547161377"
"285","70","41","96.81614349775785"
"288","70","8","69.21241050119332"
"286","70","40","98.09325189929987"
"287","70","26","93.44785649133476"
"285","70","42","97.17488789237669"
"286","70","41","98.74682977771147"
"287","70","27","93.90392216479174"
"288","70","9","70.053985392188"
"285","70","43","97.40685543964233"
"286","70","42","98.49925705794948"
"287","70","28","94.04184354154033"
"285","70","44","97.6944816302246"
"288","70","10","72.49960121231457"
"287","70","29","94.32795293407754"
"285","70","45","98.02024412027389"
"286","70","43","98.67460908413999"
"287","70","30","95.10320928130179"
"285","70","46","98.43353722213935"
"286","70","44","98.69378061451684"
"287","70","31","95.99455864570737"
"285","70","47","98.53753171168482"
"288","70","11","73.89734735520327"
"286","70","45","98.7240356083086"
"287","70","32","95.86092715231787"
"286","70","46","98.99004901232735"
"288","70","12","75.84846093133386"
"287","70","33","96.49017549122544"
"286","70","47","98.99109792284867"
"288","70","13","77.41528762805359"
"285","70","48","98.59722429488136"
"286","70","48","99.21353316515803"
"285","70","49","98.89535751604717"
"287","70","34","97.07258186207937"
"286","70","49","99.16889284654201"
"288","70","14","77.6156862745098"
"285","70","50","98.82159904534606"
"286","70","50","99.30184194890077"
"287","70","35","97.3180653909899"
"288","70","15","79.89666510098637"
"285","70","51","98.94061474186809"
"287","70","36","97.48909938355135"
"286","70","51","99.3618284357376"
"285","70","52","99.19366880692847"
"287","70","37","97.72693060364294"
"288","70","16","80.76624786722506"
"285","70","53","99.23869234214062"
"286","70","52","99.28772814957709"
"287","70","38","98.02710843373494"
"285","70","54","99.26843833980293"
"288","70","17","81.52241594022416"
"286","70","53","99.4503862150921"
"287","70","39","98.19927971188476"
"285","70","55","99.23823749066467"
"286","70","54","99.4503862150921"
"288","70","18","83.12393361253297"
"287","70","40","98.17283211022915"
"285","70","56","99.25306244397967"
"286","70","55","99.46532006534977"
"287","70","41","98.45507724613769"
"288","70","19","84.91646039603961"
"285","70","57","99.23812369285928"
"286","70","56","99.53903345724908"
"287","70","42","98.41412327947336"
"285","70","58","99.26789182728224"
"288","70","20","85.65933220495461"
"286","70","57","99.55377063810799"
"287","70","43","98.89072103132963"
"285","70","59","99.37163375224416"
"286","70","58","99.5243050393935"
"288","70","21","87.25369458128078"
"287","70","44","98.84885633129018"
"285","70","60","99.4166043380703"
"286","70","59","99.53923900118906"
"288","70","22","88.18656029456888"
"285","70","61","99.43156320119671"
"287","70","45","98.95366218236174"
"286","70","60","99.5539033457249"
"287","70","46","98.9982057416268"
"288","70","23","89.01538461538462"
"286","70","61","99.44997770179872"
"289","70","0","49.617450756959144"
"287","70","47","99.05702739110912"
"288","70","24","89.65200061321478"
"286","70","62","99.5243050393935"
"287","70","48","99.05759162303664"
"286","70","63","99.5983338292175"
"288","70","25","90"
"287","70","49","99.05773257553096"
"289","70","1","53.20356853203568"
"286","70","64","99.56870910172516"
"288","70","26","90.56776556776556"
"287","70","50","99.19137466307278"
"286","70","65","99.56877323420075"
"288","70","27","91.39719341061623"
"287","70","51","99.28122192273136"
"286","70","66","99.5539033457249"
"289","70","2","56.23179022337326"
"288","70","28","91.61221698829965"
"287","70","52","99.32604463082222"
"286","70","67","99.59839357429718"
"288","70","29","92.53776896078132"
"287","70","53","99.23572606024277"
"286","70","68","99.59845330160618"
"289","70","3","57.653307580878796"
"288","70","30","93.06780176345394"
"287","70","54","99.31044820866437"
"286","70","69","99.5540359744314"
"288","70","31","93.77194321477637"
"287","70","55","99.23618391493186"
"286","70","70","99.5688373476063"
"289","70","4","60.54838709677419"
"288","70","32","94.37689969604864"
"287","70","56","99.28143712574851"
"286","70","71","99.62819750148722"
"288","70","33","94.74162751932111"
"287","70","57","99.38576779026216"
"286","70","72","99.62819750148722"
"288","70","34","94.57340970756708"
"287","70","58","99.38631941326149"
"289","70","5","61.85866408518878"
"288","70","35","94.74079639368895"
"287","70","59","99.44619069001646"
"287","70","60","99.4613197665719"
"288","70","36","95.22235576923077"
"289","70","6","65.10733739186159"
"287","70","61","99.47604790419162"
"288","70","37","95.65086531226487"
"287","70","62","99.49109414758269"
"288","70","38","96.15615615615616"
"289","70","7","67.74812210324437"
"290","70","0","49.89394681024637"
"286","70","73","99.65804341361878"
"289","70","8","69.13875598086125"
"288","70","39","96.13591941061495"
"291","70","0","50.71451770055213"
"290","70","1","54.12412899043915"
"288","70","40","96.31460674157304"
"289","70","9","69.81818181818183"
"288","70","41","96.54395191585274"
"288","70","42","96.95652173913044"
"288","70","43","97.14800360252175"
"291","70","1","54.1828793774319"
"289","70","10","71.93732193732194"
"288","70","44","97.02568724650743"
"290","70","2","56.29737139171102"
"288","70","45","97.32612287817335"
"289","70","11","73.8697439140057"
"288","70","46","97.44661788860684"
"289","70","12","75.16894546597517"
"288","70","47","97.33851674641149"
"290","70","3","58.682730923694784"
"288","70","48","97.59054175396588"
"289","70","13","77.19242902208202"
"288","70","49","97.85394932935917"
"288","70","50","97.99461239149954"
"291","70","2","56.974681502983394"
"290","70","4","61.718246292714376"
"288","70","51","97.96772265391512"
"289","70","14","79.25716084356311"
"288","70","52","98.04506790031338"
"291","70","3","61.03958802703573"
"290","70","5","64.09804549823774"
"288","70","53","98.20868786386028"
"289","70","15","79.50678944904011"
"288","70","54","98.46199790951172"
"290","70","6","66.29860777724436"
"291","70","4","63.396590543583144"
"289","70","16","81.05623928960898"
"288","70","55","98.5518065094058"
"288","70","56","98.58420268256334"
"289","70","17","82.79820071351016"
"288","70","57","98.91126025354214"
"290","70","7","68.09933142311367"
"291","70","5","64.77635782747603"
"288","70","58","98.91109785202865"
"289","70","18","83.29473521692141"
"288","70","59","99.04334828101643"
"290","70","8","70.9108249880782"
"291","70","6","65.9775641025641"
"289","70","19","85.02846591783351"
"288","70","60","98.97076372315036"
"288","70","61","98.94124664479571"
"290","70","9","73.17188983855651"
"289","70","20","85.96330275229359"
"288","70","62","99.0456307784074"
"291","70","7","67.81074578989575"
"288","70","63","99.0755926643805"
"290","70","10","74.81957954188893"
"289","70","21","87.11797066014671"
"288","70","64","99.07517899761336"
"291","70","8","68.76891224717312"
"288","70","65","99.07655644921061"
"289","70","22","88.12078479460453"
"290","70","11","77.66489527977492"
"288","70","66","99.04719368765818"
"289","70","23","88.79902334808484"
"291","70","9","69.91779955738224"
"288","70","67","99.0915860014892"
"290","70","12","80.2473000469557"
"288","70","68","99.12032205158789"
"289","70","24","89.49862427392235"
"291","70","10","72.24865207738662"
"288","70","69","99.04634182685143"
"289","70","25","90.12158054711246"
"290","70","13","81.24221668742216"
"288","70","70","99.1648023862789"
"289","70","26","91.68310821065411"
"288","70","71","99.17996123453109"
"291","70","11","73.27246969935463"
"290","70","14","82.76717853265085"
"288","70","72","99.24005364327225"
"289","70","27","92.20287660862982"
"290","70","15","84.56167571761056"
"288","70","73","99.1953509164059"
"291","70","12","76.34815515610217"
"289","70","28","93.01659125188537"
"288","70","74","99.2546213476446"
"290","70","16","85.63067919297706"
"288","70","75","99.18081620494489"
"291","70","13","78.43475533249686"
"289","70","29","93.24487334137515"
"288","70","76","99.20989862850328"
"289","70","30","94.11588111678175"
"290","70","17","86.14605707272169"
"288","70","77","99.28432980468168"
"291","70","14","78.48692403486925"
"289","70","31","94.90302210193956"
"290","70","18","87.06513409961686"
"288","70","78","99.34387116015509"
"291","70","15","79.8093452101891"
"289","70","32","95.42121801586114"
"288","70","79","99.32885906040269"
"290","70","19","88.43215158924205"
"289","70","33","95.85018726591761"
"288","70","80","99.29923960041748"
"291","70","16","81.62287480680061"
"290","70","20","89.66459250265594"
"288","70","81","99.32905919188907"
"289","70","34","96.2165395543592"
"291","70","17","82.2865099009901"
"288","70","82","99.29923960041748"
"290","70","21","90.55774477114277"
"289","70","35","96.58784794971565"
"288","70","83","99.26952892069171"
"291","70","18","83.50085047162517"
"290","70","22","92.19178082191782"
"288","70","84","99.26952892069171"
"289","70","36","96.70444378168804"
"288","70","85","99.35887878336067"
"290","70","23","92.5948406676783"
"291","70","19","85.34242330337774"
"289","70","37","96.70493514238855"
"290","70","24","94.0732921128035"
"289","70","38","96.96292987941045"
"291","70","20","85.99293503302104"
"292","70","0","49.78964401294498"
"290","70","25","94.32057848749623"
"289","70","39","97.46554024010672"
"291","70","21","86.72525439407956"
"290","70","26","95.20795660036167"
"289","70","40","97.61587442618097"
"289","70","41","97.8067575577949"
"290","70","27","95.49198741949978"
"291","70","22","88.1900661233277"
"292","70","1","52.22527917138695"
"289","70","42","97.95797573246523"
"290","70","28","96.32793764988008"
"291","70","23","89.19332619011175"
"290","70","29","97.19235364396654"
"289","70","43","98.06978470675575"
"292","70","2","55.211358502742826"
"291","70","24","89.5957284515637"
"289","70","44","98.02816901408451"
"290","70","30","97.32381801962534"
"291","70","25","89.9435373111552"
"289","70","45","98.4282325029656"
"290","70","31","97.66090584028605"
"292","70","3","58.62960568842922"
"291","70","26","90.72070699375286"
"289","70","46","98.49134743381157"
"290","70","32","98.10164424514201"
"289","70","47","98.3178397521027"
"291","70","27","91.20412496208674"
"290","70","33","98.0225988700565"
"292","70","4","60.84434418304866"
"289","70","48","98.65702479338843"
"290","70","34","98.58145438255936"
"291","70","28","92.02602511726433"
"289","70","49","98.78984651711924"
"290","70","35","98.30458060678168"
"291","70","29","92.65399239543726"
"289","70","50","99.02453443689033"
"292","70","5","61.66559691912708"
"290","70","36","98.55611789222984"
"291","70","30","92.79238440616501"
"290","70","37","98.8685425040941"
"289","70","51","99.18747230019204"
"291","70","31","93.64528301886791"
"292","70","6","63.013917773156294"
"290","70","38","99.01829540383757"
"289","70","52","99.187832250443"
"291","70","32","94.0785498489426"
"289","70","53","99.11439114391143"
"290","70","39","98.94423791821562"
"292","70","7","65.84585865046371"
"289","70","54","99.18819188191883"
"291","70","33","95.05145278450364"
"290","70","40","99.10966018697135"
"289","70","55","99.1737975804072"
"291","70","34","95.5250866355281"
"290","70","41","99.2279138827023"
"292","70","8","67.76138346818975"
"289","70","56","99.35074516747824"
"291","70","35","95.82519897882565"
"290","70","42","99.42127912153138"
"289","70","57","99.30678466076697"
"290","70","43","99.48048092622828"
"291","70","36","96.04967828819393"
"292","70","9","70.72551198602953"
"289","70","58","99.43903159137881"
"290","70","44","99.48024948024948"
"291","70","37","96.25429040441725"
"289","70","59","99.48347107438018"
"290","70","45","99.46555819477435"
"292","70","10","72.2583716870338"
"291","70","38","96.75489756243458"
"289","70","60","99.45403570901578"
"290","70","46","99.51038575667656"
"291","70","39","97.2168187939548"
"292","70","11","73.82198952879581"
"291","70","40","97.47535106065132"
"289","70","61","99.49800679167282"
"292","70","12","75.95972309628696"
