"BehaviorSpace results (NetLogo 6.1.1)"
"lab2_5_ex_a.nlogo"
"experiment"
"04/23/2020 12:46:07:450 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","%-similar-wanted","[step]","percent-similar"
"66","40","11","81.93384223918575"
"68","40","9","83.3946772366931"
"70","40","0","49.66509904517601"
"66","40","12","81.98389147944044"
"68","40","10","83.51741716227697"
"69","40","0","49.37428896473265"
"66","40","13","81.99802176063304"
"68","40","11","83.59286523216308"
"66","40","14","81.98389147944044"
"68","40","12","83.64459535936616"
"68","40","13","83.68473185227113"
"66","40","15","82.02120141342756"
"69","40","1","62.279704377487214"
"70","40","1","61.95004257734885"
"66","40","16","82.04946996466431"
"68","40","14","83.76237623762376"
"68","40","15","83.84223918575063"
"70","40","2","68.95475819032761"
"71","40","0","50.78600764764197"
"69","40","2","69.30902924968207"
"72","40","0","50.04275940706956"
"70","40","3","73.34748761500353"
"69","40","3","73.64912778329314"
"70","40","4","76.23089983022071"
"69","40","4","76.32918552036199"
"71","40","1","62.98138411254796"
"70","40","5","78.36273817925195"
"72","40","1","62.001140250855194"
"69","40","5","77.75420732569651"
"71","40","2","70.41713961407493"
"70","40","6","79.8531695609205"
"69","40","6","78.5895986433013"
"70","40","7","80.42956054825491"
"72","40","2","69.53113866324641"
"69","40","7","79.46542214679677"
"71","40","3","74.88610478359908"
"70","40","8","80.95170855690483"
"69","40","8","80.06517427033154"
"71","40","4","78.17820658342792"
"72","40","3","74.46263345195729"
"70","40","9","81.36215910696623"
"69","40","9","80.5040351125584"
"70","40","10","81.47258338044092"
"69","40","10","80.79263977353149"
"71","40","5","80.15602836879432"
"72","40","4","77.86465737844755"
"69","40","11","81.0711249645792"
"71","40","6","81.075329834019"
"70","40","11","81.6937191249118"
"72","40","5","80.18452803406672"
"70","40","12","81.72832533182716"
"73","40","0","49.80091012514221"
"71","40","7","81.82978723404256"
"72","40","6","81.11600170381939"
"70","40","13","81.74760022586109"
"72","40","7","81.7806855354857"
"71","40","8","82.01418439716312"
"70","40","14","81.77583286278939"
"72","40","8","81.96162046908316"
"71","40","9","82.2802782905012"
"70","40","15","81.86309103740297"
"72","40","9","82.63770584894947"
